195;25113618;Avenida Los Alisos;273427119;842721287;52;96;0.2075731;60;35;1000000;-11.9832161;-77.059308;-11.9834929;-77.0611952
196;25113618;Avenida Los Alisos;842721287;842731698;52;44;0.1449865;60;25;1000000;-11.9834929;-77.0611952;-11.9836881;-77.0625131
197;25113618;Avenida Los Alisos;842731698;273427122;52;104;0.0521865;60;9;1000000;-11.9836881;-77.0625131;-11.9837582;-77.0629875
198;25113731;Avenida Carlos Alberto Izaguirre;675164099;675164028;38;17;0.0064563;60;2;0.0001076;-11.9913417;-77.0843743;-11.9913363;-77.0844334
199;25113731;Avenida Carlos Alberto Izaguirre;675164028;1359114226;38;97;0.0831877;60;14;0.0013865;-11.9913363;-77.0844334;-11.9912848;-77.0851964
200;25113731;Avenida Carlos Alberto Izaguirre;1359114226;675164084;38;18;0.0408868;60;7;0.0006814;-11.9912848;-77.0851964;-11.9912677;-77.0855719
201;25113808;Avenida Carabayllo;273429036;769223681;37;16;0.017659;60;3;1000000;-11.9644925;-77.0600097;-11.9643365;-77.0600401
202;25113808;Avenida Carabayllo;769223681;1295957878;37;97;0.0532163;60;9;1000000;-11.9643365;-77.0600401;-11.9638686;-77.0601346
203;25113808;Avenida Carabayllo;1295957878;1295958648;37;35;0.2246938;60;38;1000000;-11.9638686;-77.0601346;-11.9619149;-77.0596795
204;25113808;Avenida Carabayllo;1295958648;1295958672;37;49;0.0563676;60;10;1000000;-11.9619149;-77.0596795;-11.9614314;-77.0595238
205;25114000;Avenida Pacasmayo;599289827;848394968;62;6;0.257963;60;43;1000000;-12.0226662;-77.0915222;-12.0216228;-77.0936407
206;25114000;Avenida Pacasmayo;848394968;848394965;62;66;0.0577698;60;10;1000000;-12.0216228;-77.0936407;-12.0213958;-77.0941185
207;25114000;Avenida Pacasmayo;848394965;1378327174;62;60;0.1027232;60;18;1000000;-12.0213958;-77.0941185;-12.0209751;-77.0949594
208;25114000;Avenida Pacasmayo;1378327174;1273710385;62;73;0.0344548;60;6;1000000;-12.0209751;-77.0949594;-12.0208242;-77.0952361
209;25137819;Avenida Mexico;769223686;273923208;54;88;0.0620886;60;11;1000000;-11.9565472;-77.0549304;-11.9563267;-77.0554438
210;25137819;Avenida Mexico;273923208;1273122882;54;96;0.0524281;60;9;1000000;-11.9563267;-77.0554438;-11.9561785;-77.0559004
211;25137819;Avenida Mexico;1273122882;273923214;54;56;0.1885679;60;32;1000000;-11.9561785;-77.0559004;-11.9558582;-77.0575948
212;25137819;Avenida Mexico;273923214;273428988;54;28;0.0158257;60;3;1000000;-11.9558582;-77.0575948;-11.9557959;-77.0577256
213;25137993;Alfredo Mendiola;273926095;273928015;12;60;0.2197735;60;37;0.0036629;-11.9497139;-77.0699029;-11.9477586;-77.0701978
214;25137993;Alfredo Mendiola;273928015;1296961220;12;1;0.0315231;60;6;0.0005254;-11.9477586;-77.0701978;-11.9474782;-77.0702405
215;25137993;Alfredo Mendiola;1296961220;273925583;12;94;0.2140153;60;36;0.0035669;-11.9474782;-77.0702405;-11.9455728;-77.0705183
216;25139374;Avenida Guillermo de la Fuente;1272936603;273948193;47;92;0.0614793;60;11;1000000;-11.9423026;-77.0667796;-11.9421473;-77.0662498
217;25139374;Avenida Guillermo de la Fuente;273948193;273948195;47;9;0.205217;60;35;1000000;-11.9421473;-77.0662498;-11.9417846;-77.0644002
218;25139374;Avenida Guillermo de la Fuente;273948195;273948199;47;55;0.2736368;60;46;1000000;-11.9417846;-77.0644002;-11.9417855;-77.0619029
219;25139374;Avenida Guillermo de la Fuente;273948199;1272936818;47;81;0.1603227;60;27;1000000;-11.9417855;-77.0619029;-11.9422746;-77.060522
220;25139474;Avenida Trapiche;1815030047;1814004799;69;87;0.0611304;70;9;1000000;-11.8870725;-77.0428699;-11.8876075;-77.0429992
221;25139474;Avenida Trapiche;1814004799;1815030068;69;50;0.155156;70;23;1000000;-11.8876075;-77.0429992;-11.8889899;-77.0431031
222;25139474;Avenida Trapiche;1815030068;1815030076;69;61;0.1268043;70;19;1000000;-11.8889899;-77.0431031;-11.889887;-77.0438003
223;25139474;Avenida Trapiche;1815030076;599283710;69;37;0.0276674;70;4;1000000;-11.889887;-77.0438003;-11.8900677;-77.0439751
224;26359418;Aurelio Fernandez Concha;288794168;288794364;28;36;0.0891426;40;23;0.0022286;-12.1286338;-77.0167795;-12.1279456;-77.016376
225;26359418;Aurelio Fernandez Concha;288794364;1273465698;28;103;0.1012004;40;26;0.00253;-12.1279456;-77.016376;-12.1274044;-77.015668
226;26359418;Aurelio Fernandez Concha;1273465698;288794368;28;98;0.1233249;40;31;0.0030831;-12.1274044;-77.015668;-12.127568;-77.0145479
227;26359418;Aurelio Fernandez Concha;288794368;2534006667;28;50;0.0670104;40;17;0.0016753;-12.127568;-77.0145479;-12.1276726;-77.0139409
228;26359418;Aurelio Fernandez Concha;2534006667;288794370;28;70;0.0223633;40;6;0.0005591;-12.1276726;-77.0139409;-12.1277033;-77.0137376
229;27767580;Ariosto Matellini;304905111;304905113;23;75;0.0651539;60;11;1000000;-12.1746034;-77.0057161;-12.1751188;-77.0059999
230;27767580;Ariosto Matellini;304905113;309583829;23;93;0.192623;60;33;1000000;-12.1751188;-77.0059999;-12.1765179;-77.0070253
231;27767580;Ariosto Matellini;309583829;310954835;23;19;0.2026137;60;34;1000000;-12.1765179;-77.0070253;-12.1777241;-77.0084225
232;27767580;Ariosto Matellini;310954835;310954947;23;88;0.0572695;60;10;1000000;-12.1777241;-77.0084225;-12.1780853;-77.0087981
233;27767580;Ariosto Matellini;310954947;1766599810;23;53;0.0942173;60;16;1000000;-12.1780853;-77.0087981;-12.1786395;-77.0094538
234;27767580;Ariosto Matellini;1766599810;1663122038;23;105;0.0419891;60;7;1000000;-12.1786395;-77.0094538;-12.1788903;-77.0097426
235;27767600;Andromeda;304905212;304905220;18;78;0.2013721;40;51;0.0050343;-12.1744734;-77.0017786;-12.1759081;-77.0028086
236;27767600;Andromeda;304905220;304905225;18;17;0.1207764;40;31;0.0030194;-12.1759081;-77.0028086;-12.1759006;-77.0038701
237;27767600;Andromeda;304905225;304905226;18;73;0.0453599;40;12;0.001134;-12.1759006;-77.0038701;-12.175658;-77.0042056
238;27877436;Avenida Nuevo Aeropuerto;306072714;1360092420;59;34;0.0113308;60;2;0.0001888;-12.0419127;-77.1078291;-12.0420137;-77.1078153
239;27877436;Avenida Nuevo Aeropuerto;1360092420;401389854;59;50;0.0122408;60;3;0.000204;-12.0420137;-77.1078153;-12.0421228;-77.1078003
240;27877436;Avenida Nuevo Aeropuerto;401389854;306326465;59;73;0.1575809;60;27;0.0026263;-12.0421228;-77.1078003;-12.0435286;-77.1076172
241;27877436;Avenida Nuevo Aeropuerto;306326465;941476166;59;96;0.0820422;60;14;0.0013674;-12.0435286;-77.1076172;-12.0442605;-77.1075218
242;27877436;Avenida Nuevo Aeropuerto;941476166;306326152;59;49;0.025068;60;5;0.0004178;-12.0442605;-77.1075218;-12.0444834;-77.1074873
243;27898312;Avenida Argentina;301457787;838085508;32;44;0.0835607;60;14;1000000;-12.0507247;-77.1263162;-12.0508789;-77.1270514
244;27898312;Avenida Argentina;838085508;838085401;32;95;0.1244279;60;21;1000000;-12.0508789;-77.1270514;-12.0509772;-77.1281912
245;27898312;Avenida Argentina;838085401;838070981;32;27;0.1992071;60;34;1000000;-12.0509772;-77.1281912;-12.0511346;-77.130016
246;27898312;Avenida Argentina;838070981;437632361;32;74;0.1857905;60;31;1000000;-12.0511346;-77.130016;-12.0512814;-77.1317179
247;27898312;Avenida Argentina;437632361;437631446;32;3;0.1466621;60;25;1000000;-12.0512814;-77.1317179;-12.0514024;-77.1330609
248;27925322;Avenida  Nestor Gambetta;301457784;1273523603;93;25;0.6696158;70;96;1000000;-12.050486;-77.1257267;-12.044519;-77.1263966
249;27925322;Avenida  Nestor Gambetta;1273523603;1843155204;93;42;0.0171766;70;3;1000000;-12.044519;-77.1263966;-12.0443652;-77.1264113
250;27925322;Avenida  Nestor Gambetta;1843155204;1672811436;93;94;0.0353683;70;6;1000000;-12.0443652;-77.1264113;-12.0440485;-77.1264415
251;27925322;Avenida  Nestor Gambetta;1672811436;1672811406;93;98;0.0367542;70;6;1000000;-12.0440485;-77.1264415;-12.0437194;-77.126473
252;27925322;Avenida  Nestor Gambetta;1672811406;415835285;93;88;0.088249;70;13;1000000;-12.0437194;-77.126473;-12.0429292;-77.1265485
253;27925388;Avenida Mora;306533518;2216414023;56;105;0.1093255;60;19;1000000;-12.0337229;-77.137961;-12.0346863;-77.1377793
254;27925388;Avenida Mora;2216414023;1842328240;56;8;0.1136737;60;19;1000000;-12.0346863;-77.1377793;-12.0356838;-77.1375505
255;27925388;Avenida Mora;1842328240;2216420109;56;28;0.1967464;60;33;1000000;-12.0356838;-77.1375505;-12.037417;-77.1371865
256;27925427;Alberto Secada;309373546;306533620;5;43;0.1477673;40;37;0.0036942;-12.0630036;-77.1412;-12.0631747;-77.1425476
257;27925427;Alberto Secada;306533620;631734720;5;44;0.0202388;40;6;0.000506;-12.0631747;-77.1425476;-12.0631907;-77.142733
258;27925427;Alberto Secada;631734720;629595754;5;1;0.1464491;40;37;0.0036612;-12.0631907;-77.142733;-12.0633873;-77.1440647
259;27945286;Atahualpa;133953632;632025622;25;97;0.0824805;40;21;0.002062;-12.0547052;-77.1351651;-12.0552961;-77.1356236
260;27945286;Atahualpa;632025622;632025623;25;61;0.1058625;40;27;0.0026466;-12.0552961;-77.1356236;-12.0560436;-77.1362265
261;27945286;Atahualpa;632025623;632025626;25;8;0.0978396;40;25;0.002446;-12.0560436;-77.1362265;-12.0567326;-77.1367861
262;27945286;Atahualpa;632025626;632025624;25;49;0.097739;40;25;0.0024435;-12.0567326;-77.1367861;-12.057417;-77.1373501
263;27945317;Alfredo Palacios;301457790;306757376;13;4;0.1892395;70;28;1000000;-12.0512271;-77.1260582;-12.0527142;-77.125288
264;27945317;Alfredo Palacios;306757376;430543888;13;33;0.1621683;70;24;1000000;-12.0527142;-77.125288;-12.0536425;-77.1241379
265;27945317;Alfredo Palacios;430543888;430543902;13;11;0.1474349;70;22;1000000;-12.0536425;-77.1241379;-12.054483;-77.1230893
266;27945317;Alfredo Palacios;430543902;430543906;13;82;0.0618731;70;9;1000000;-12.054483;-77.1230893;-12.0548411;-77.1226538
267;28185186;Avenida La Libertad;316802673;607235590;49;84;0.0876809;40;22;1000000;-12.0881824;-77.0844597;-12.0878484;-77.0851902
268;28185186;Avenida La Libertad;607235590;317338169;49;41;0.2234654;40;56;1000000;-12.0878484;-77.0851902;-12.0869748;-77.0870411
269;28185186;Avenida La Libertad;317338169;257946393;49;64;0.1182635;40;30;1000000;-12.0869748;-77.0870411;-12.086526;-77.0880272
270;28185390;Alejandro Iglesias;309581834;347936279;9;57;0.0067518;40;2;1000000;-12.1702871;-77.0279758;-12.1702482;-77.0279281
271;28185390;Alejandro Iglesias;347936279;1757653609;9;6;0.0341243;40;9;1000000;-12.1702482;-77.0279281;-12.1700466;-77.0276914
272;28185390;Alejandro Iglesias;1757653609;1757653607;9;89;0.0686448;40;18;1000000;-12.1700466;-77.0276914;-12.1696292;-77.0272261
273;28185390;Alejandro Iglesias;1757653607;1273623169;9;44;0.084684;40;22;1000000;-12.1696292;-77.0272261;-12.1691038;-77.0266621
274;28224174;Avenida  Brasil;309998790;1856595154;32;59;0.0699254;30;24;1000000;-12.060592;-77.0419873;-12.0610747;-77.0423976
275;28224174;Avenida  Brasil;1856595154;819210992;32;105;0.2373716;30;80;1000000;-12.0610747;-77.0423976;-12.0627362;-77.0437682
276;28224174;Avenida  Brasil;819210992;915282488;32;55;0.1001493;30;34;1000000;-12.0627362;-77.0437682;-12.0634352;-77.044349
277;28316933;Avenida  Zorritos;310953955;679655457;97;25;0.1034275;60;18;1000000;-12.04876;-77.0593781;-12.04876;-77.058427
278;28316933;Avenida  Zorritos;679655457;679655455;97;90;0.1646439;60;28;1000000;-12.04876;-77.058427;-12.0488127;-77.056914
279;28316933;Avenida  Zorritos;679655455;316803702;97;104;0.3355841;60;56;1000000;-12.0488127;-77.056914;-12.0491372;-77.0538461
280;28316972;Ascope;915282582;915282335;24;81;0.148442;40;38;0.003711;-12.043924;-77.0457092;-12.0452541;-77.0455927
281;28316972;Ascope;915282335;915282683;24;94;0.1503726;40;38;0.0037593;-12.0452541;-77.0455927;-12.0466015;-77.0454747
282;28316972;Ascope;915282683;310954296;24;23;0.0111487;40;3;0.0002787;-12.0466015;-77.0454747;-12.0467014;-77.045466
283;28316972;Ascope;310954296;310954337;24;25;0.0658232;40;17;0.0016456;-12.0467014;-77.045466;-12.0472912;-77.0454143
284;28707078;Avenida Circunvalacion;315562890;1840977020;40;76;0.9488045;70;136;1000000;-12.0846276;-76.9839827;-12.0777033;-76.9889361
285;28707078;Avenida Circunvalacion;1840977020;1840977018;40;38;0.019952;70;3;1000000;-12.0777033;-76.9889361;-12.0775591;-76.9890453
286;28707078;Avenida Circunvalacion;1840977018;471611927;40;2;0.396785;70;57;1000000;-12.0775591;-76.9890453;-12.0747416;-76.9912846
287;28707078;Avenida Circunvalacion;471611927;316628653;40;101;0.4027791;70;58;1000000;-12.0747416;-76.9912846;-12.071854;-76.993521
288;28796823;Avenida  San Borja Sur;391037972;391037975;98;2;0.2484534;60;42;1000000;-12.1027179;-76.9902531;-12.1013419;-76.992048
289;28796823;Avenida  San Borja Sur;391037975;391037978;98;28;0.1302344;60;22;1000000;-12.1013419;-76.992048;-12.1007121;-76.9930512
290;28796823;Avenida  San Borja Sur;391037978;392152315;98;27;0.1681039;60;29;1000000;-12.1007121;-76.9930512;-12.1004003;-76.9945571
291;28796823;Avenida  San Borja Sur;392152315;391037982;98;30;0.0182614;60;4;1000000;-12.1004003;-76.9945571;-12.1003932;-76.9947249
292;28796827;Avenida  del Parque Norte;316625051;316625114;39;79;0.0239064;60;4;1000000;-12.0954465;-77.0090579;-12.0953122;-77.0088862
293;28796827;Avenida  del Parque Norte;316625114;316625118;39;89;0.0734942;60;13;1000000;-12.0953122;-77.0088862;-12.0947331;-77.0090064
294;28796827;Avenida  del Parque Norte;316625118;485615583;39;78;0.0148178;60;3;1000000;-12.0947331;-77.0090064;-12.0946646;-77.0091233
295;28796858;Avenida Pablo Carriquirry;263933883;316625723;61;79;0.1213793;60;21;1000000;-12.1020972;-77.0173524;-12.1010213;-77.017473
296;28796858;Avenida Pablo Carriquirry;316625723;316625724;61;9;0.0718274;60;12;1000000;-12.1010213;-77.017473;-12.10044;-77.0177611
297;28796858;Avenida Pablo Carriquirry;316625724;419482939;61;55;0.2350928;60;40;1000000;-12.10044;-77.0177611;-12.0984437;-77.018367
298;28797604;Avenida Almirante Miguel Grau;1354143317;416652521;31;30;0.0235994;60;4;1000000;-12.0584985;-77.0240949;-12.0584703;-77.0238798
299;28797604;Avenida Almirante Miguel Grau;416652521;416652517;31;51;0.0754993;60;13;1000000;-12.0584703;-77.0238798;-12.058385;-77.023191
300;28797604;Avenida Almirante Miguel Grau;416652517;486250987;31;102;0.1562989;60;27;1000000;-12.058385;-77.023191;-12.0582028;-77.0217658
301;28797604;Avenida Almirante Miguel Grau;486250987;1354143319;31;10;0.0632491;60;11;1000000;-12.0582028;-77.0217658;-12.0581177;-77.0211907
302;28797604;Avenida Almirante Miguel Grau;1354143319;1273984542;31;67;0.0893758;60;15;1000000;-12.0581177;-77.0211907;-12.0580282;-77.0203739
303;28815131;Avenida  Simon Bolivar;316802435;316802232;101;62;0.0353219;60;6;1000000;-12.0701703;-77.0780396;-12.070439;-77.0779256
304;28815131;Avenida  Simon Bolivar;316803089;2054187127;101;36;0.0051018;60;1;1000000;-12.0709107;-77.0757461;-12.0709215;-77.0757005
305;28815131;Avenida  Simon Bolivar;316802232;316803089;101;17;0.2427341;60;41;1000000;-12.070439;-77.0779256;-12.0709107;-77.0757461
306;28815150;Avenida  Mariano Cornejo;1843102399;1836213618;92;55;0.0182738;60;4;1000000;-12.0685503;-77.077908;-12.0685573;-77.0777401
307;28815150;Avenida  Mariano Cornejo;1836213618;874898853;92;10;0.0873154;60;15;1000000;-12.0685573;-77.0777401;-12.0684346;-77.0769509
308;28815150;Avenida  Mariano Cornejo;874898853;874904875;92;55;0.1356143;60;23;1000000;-12.0684346;-77.0769509;-12.0681254;-77.0757445
309;28815196;Avenida  Tingo Maria;679655459;679655460;100;25;0.1615801;60;27;1000000;-12.0475558;-77.053996;-12.0489986;-77.0538463
310;28815196;Avenida  Tingo Maria;679655460;316803702;100;48;0.0154117;60;3;1000000;-12.0489986;-77.0538463;-12.0491372;-77.0538461
311;28815196;Avenida  Tingo Maria;316803702;679644524;100;47;0.5092235;60;85;1000000;-12.0491372;-77.0538461;-12.0532213;-77.0559219
312;28815196;Avenida  Tingo Maria;679644524;316803768;100;102;0.2921144;60;49;1000000;-12.0532213;-77.0559219;-12.0553342;-77.0575163
313;28815869;Avenida Sucre;606182822;316809217;66;3;0.0687195;60;12;1000000;-12.0969296;-77.0724104;-12.096373;-77.0721624
314;28815869;Avenida Sucre;316809217;605674788;66;15;0.1142087;60;20;1000000;-12.096373;-77.0721624;-12.0954081;-77.0718024
315;28815869;Avenida Sucre;605674788;1281213770;66;1;0.115545;60;20;1000000;-12.0954081;-77.0718024;-12.0944323;-77.0714371
316;28816148;Avenida Naciones Unidas;316811619;316811272;57;52;0.0182288;60;4;1000000;-12.0565696;-77.0613881;-12.0564084;-77.0614186
317;28816148;Avenida Naciones Unidas;316811272;679644473;57;67;0.1167098;60;20;1000000;-12.0564084;-77.0614186;-12.0553798;-77.0616322
318;28816148;Avenida Naciones Unidas;679644473;316811819;57;97;0.1378136;60;23;1000000;-12.0553798;-77.0616322;-12.0541677;-77.0615583
319;29874531;Avenida Santa Rosa;2549104054;1359116176;64;99;0.0294569;60;5;1000000;-11.9996931;-77.1024649;-11.9994778;-77.1023071
320;29874531;Avenida Santa Rosa;1359116176;329144974;64;34;0.0169799;60;3;1000000;-11.9994778;-77.1023071;-11.9993481;-77.1022247
321;29874531;Avenida Santa Rosa;329144974;1359116084;64;78;0.0534792;60;9;1000000;-11.9993481;-77.1022247;-11.9989159;-77.102009
322;30103262;Avenida Caqueta;331610847;31035273;36;91;0.0193563;70;3;1000000;-12.0368297;-77.0437646;-12.0370037;-77.0437593
323;30103262;Avenida Caqueta;31035273;2397317878;36;97;0.1049546;70;15;1000000;-12.0370037;-77.0437593;-12.0379325;-77.0435954
324;30103262;Avenida Caqueta;2397317878;31035250;36;75;0.0079173;70;2;1000000;-12.0379325;-77.0435954;-12.0380027;-77.0435832
325;30103262;Avenida Caqueta;331610939;331610847;36;99;0.0762721;30;26;1000000;-12.0361463;-77.0438248;-12.0368297;-77.0437646
326;30103262;Avenida Caqueta;331611056;331611041;36;7;0.0828289;30;28;1000000;-12.0368677;-77.0434465;-12.0361259;-77.0435159
327;33238033;Aparicio Gemoz Sanchez;377084448;377084330;21;88;0.0747654;40;19;0.0018691;-12.1268207;-77.0094493;-12.126728;-77.01013
328;33238033;Aparicio Gemoz Sanchez;377084330;377084323;21;78;0.0678297;40;17;0.0016957;-12.126728;-77.01013;-12.1266441;-77.010748
329;33238033;Aparicio Gemoz Sanchez;377084323;1273501869;21;75;0.071407;40;18;0.0017852;-12.1266441;-77.010748;-12.1265484;-77.0113975
330;33587110;Alameda San Marcos;1273803512;2146302509;3;29;0.1181989;40;30;0.002955;-12.2019313;-77.0049968;-12.2027863;-77.0043506
331;33587110;Alameda San Marcos;2146302509;1273889301;3;1;0.0977378;40;25;0.0024434;-12.2027863;-77.0043506;-12.2034857;-77.003806
332;33587110;Alameda San Marcos;1273889301;383788319;3;37;0.318717;40;80;0.0079679;-12.2034857;-77.003806;-12.205966;-77.0023364
333;33587110;Alameda San Marcos;383788319;383788353;3;85;0.474349;40;119;0.0118587;-12.205966;-77.0023364;-12.2085617;-76.9991114
334;33750230;Avenida Thomas Marsano;377021391;386115129;67;97;0.0105511;40;3;0.0002638;-12.1223669;-77.0058042;-12.1222935;-77.0058657
335;33750230;Avenida Thomas Marsano;386115129;386115157;67;101;0.0199195;40;5;0.000498;-12.1222935;-77.0058657;-12.1221395;-77.0059593
336;33750230;Avenida Thomas Marsano;386115157;386115701;67;27;0.1179057;40;30;0.0029476;-12.1221395;-77.0059593;-12.1212508;-77.0065509
337;33750230;Avenida Thomas Marsano;386115701;386115703;67;30;0.1224434;40;31;0.0030611;-12.1212508;-77.0065509;-12.1203194;-77.0071517
338;33750851;Arias Schreiber;386126996;386127008;22;40;0.1385515;40;35;0.0034638;-12.1227178;-77.0108753;-12.1220857;-77.0115621
339;33750851;Arias Schreiber;386127008;386127017;22;54;0.0793219;40;20;0.001983;-12.1220857;-77.0115621;-12.1213724;-77.0115621
340;33750851;Arias Schreiber;386127017;386127033;22;64;0.0790467;40;20;0.0019762;-12.1213724;-77.0115621;-12.121087;-77.0109184
341;33751740;Avenida La Merced;263630424;263617512;50;31;0.0183412;60;4;1000000;-12.1275231;-77.0095502;-12.1276826;-77.0095932
342;33751740;Avenida La Merced;371265083;1273690176;50;76;0.2126479;60;36;1000000;-12.1363097;-77.0102156;-12.1352812;-77.0097747
343;33751740;Avenida La Merced;1273690176;386138237;50;48;0.0644648;60;11;1000000;-12.1352812;-77.0097747;-12.1347195;-77.0096279
344;33751740;Avenida La Merced;386138237;386138111;50;44;0.01454;60;3;1000000;-12.1347195;-77.0096279;-12.1345937;-77.0095914
345;33751740;Avenida La Merced;386138111;386137832;50;32;0.0755896;60;13;1000000;-12.1345937;-77.0095914;-12.1339343;-77.0094248
346;33752138;Augusto Angulo;386146220;263923327;26;16;0.0370279;40;10;0.0009257;-12.1252913;-77.0156476;-12.1253093;-77.0159877
347;33752138;Augusto Angulo;263923327;263923326;26;37;0.143747;40;36;0.0035937;-12.1253093;-77.0159877;-12.1253429;-77.0173095
348;33752138;Augusto Angulo;263923326;262573990;26;10;0.085561;40;22;0.002139;-12.1253429;-77.0173095;-12.1253365;-77.0180965
349;33784606;Avenida  Caminos del Inca;442759995;1414370601;33;69;0.0090766;60;2;1000000;-12.1477533;-76.9859702;-12.1476817;-76.9859301
350;33784606;Avenida  Caminos del Inca;1414370601;702966649;33;47;0.0511791;60;9;1000000;-12.1476817;-76.9859301;-12.1472541;-76.9857559
351;33784606;Avenida  Caminos del Inca;702966649;1414370579;33;80;0.0590188;60;10;1000000;-12.1472541;-76.9857559;-12.146733;-76.9856541
352;34113297;Avenida  Guardia Civil;316627746;1666723083;86;30;0.0186564;60;4;1000000;-12.0982594;-77.012772;-12.0984256;-77.0127955
353;34113297;Avenida  Guardia Civil;1666723083;419482881;86;72;0.1465461;60;25;1000000;-12.0984256;-77.0127955;-12.0996846;-77.0131757
354;34113297;Avenida  Guardia Civil;419482881;1273464195;86;88;0.089743;60;15;1000000;-12.0996846;-77.0131757;-12.1004259;-77.0135016
355;34113297;Avenida  Guardia Civil;1273464195;419482951;86;31;0.1779368;60;30;1000000;-12.1004259;-77.0135016;-12.1018425;-77.0142628
356;34113342;Avenida Galvez Barrenechea Avenida  Principal;1689204395;316627728;46;76;0.1561768;60;27;1000000;-12.0979796;-77.0123378;-12.0967474;-77.0126628
357;34113342;Avenida Galvez Barrenechea Avenida  Principal;316627728;1273679822;46;7;0.0323605;60;6;1000000;-12.0967474;-77.0126628;-12.0964634;-77.0127278
358;34113342;Avenida Galvez Barrenechea Avenida  Principal;1273679822;485613200;46;35;0.0614616;60;11;1000000;-12.0964634;-77.0127278;-12.0959221;-77.0128422
359;34113342;Avenida Galvez Barrenechea Avenida  Principal;485613303;485613304;46;25;0.1643792;60;28;1000000;-12.094858;-77.0130735;-12.093412;-77.0133878
360;34188007;Avenida  de la Floresta;1273737949;392148615;37;97;0.4990813;60;84;1000000;-12.1074408;-76.9884995;-12.1031962;-76.9893297
361;34188007;Avenida  de la Floresta;392148625;392148624;37;36;0.1912524;60;32;1000000;-12.1046823;-76.9889312;-12.1063977;-76.988803
362;34188007;Avenida  de la Floresta;392148624;392148623;37;12;0.1169873;60;20;1000000;-12.1063977;-76.988803;-12.1074426;-76.9886774
363;34188007;Avenida  de la Floresta;392148623;392148621;37;91;0.0280011;60;5;1000000;-12.1074426;-76.9886774;-12.1076658;-76.9885624
364;34188007;Avenida  de la Floresta;392148621;392148563;37;70;0.089278;60;15;1000000;-12.1076658;-76.9885624;-12.1079905;-76.9878446
365;34188007;Avenida  de la Floresta;392148691;392148625;37;8;0.1673838;40;42;1000000;-12.1033696;-76.9894221;-12.1046823;-76.9889312
366;34188355;Angamos Oeste;392151336;1273511155;19;93;0.0903229;40;23;1000000;-12.1122086;-76.9999612;-12.1118208;-76.9993083
367;34188355;Angamos Oeste;1273511155;392151330;19;17;0.2166095;40;55;1000000;-12.1118208;-76.9993083;-12.111689;-76.9973205
368;34188355;Angamos Oeste;392151330;1273610964;19;92;0.1438833;40;36;1000000;-12.111689;-76.9973205;-12.111582;-76.9960016
369;34188355;Angamos Oeste;1273610964;474021515;19;4;0.0483086;40;13;1000000;-12.111582;-76.9960016;-12.1115523;-76.9955583
370;34188355;Angamos Oeste;474021515;392149755;19;93;0.1521414;40;39;1000000;-12.1115523;-76.9955583;-12.1114624;-76.994162
371;34188461;Avenida  Principal;392153167;392153247;95;48;0.2132166;60;36;1000000;-12.0899108;-77.0144352;-12.0917488;-77.0138944
372;34188461;Avenida  Principal;392153247;791160081;95;69;0.0038598;60;1;1000000;-12.0917488;-77.0138944;-12.0917833;-77.0138905
373;34188461;Avenida  Principal;791160081;263933814;95;28;0.0224762;60;4;1000000;-12.0917833;-77.0138905;-12.0919842;-77.0138677
374;34188651;Avenida  del Aire;471611654;392154284;38;21;0.0508022;60;9;1000000;-12.0742027;-76.9918648;-12.0746349;-76.9918693
375;34188651;Avenida  del Aire;392154284;392154288;38;10;0.2698905;60;45;1000000;-12.0746349;-76.9918693;-12.0755818;-76.9941445
376;34188651;Avenida  del Aire;392154288;392154289;38;56;0.1576172;60;27;1000000;-12.0755818;-76.9941445;-12.0762757;-76.9954085
377;34188651;Avenida  del Aire;392154289;392154290;38;69;0.0117987;60;2;1000000;-12.0762757;-76.9954085;-12.0763282;-76.9955028
378;34188651;Avenida  del Aire;392154290;1840019213;38;9;0.0687345;60;12;1000000;-12.0763282;-76.9955028;-12.076625;-76.9960573
379;34188687;Avenida  El Derby;391038718;392154379;40;10;0.1161682;60;20;1000000;-12.0985217;-76.9767434;-12.0984097;-76.9756811
380;34188687;Avenida  El Derby;392154379;393867269;40;3;0.2545046;60;43;1000000;-12.0984097;-76.9756811;-12.0980801;-76.9733647
381;34188687;Avenida  El Derby;393867269;392154423;40;40;0.0149992;60;3;1000000;-12.0980801;-76.9733647;-12.098066;-76.9732275
382;34188716;Avenida  El Polo;392154700;392154701;41;44;0.0818954;60;14;1000000;-12.0904344;-76.9671186;-12.0911706;-76.9671402
383;34188716;Avenida  El Polo;392154701;392154702;41;105;0.061861;60;11;1000000;-12.0911706;-76.9671402;-12.0917256;-76.9671795
384;34188716;Avenida  El Polo;392154702;419484638;41;69;0.1070088;60;18;1000000;-12.0917256;-76.9671795;-12.0926726;-76.9673546
385;34188716;Avenida  El Polo;419484638;1273954830;41;29;0.0656162;60;11;1000000;-12.0926726;-76.9673546;-12.0932549;-76.9674524
386;34188719;Avenida El Golf de los Incas;392154858;392154864;43;15;0.16795;60;28;1000000;-12.0971089;-76.9697374;-12.0959655;-76.9688898
387;34188719;Avenida El Golf de los Incas;392154864;392154869;43;20;0.122742;60;21;1000000;-12.0959655;-76.9688898;-12.0951629;-76.9681227
388;34188719;Avenida El Golf de los Incas;392154869;392154870;43;81;0.0365318;60;7;1000000;-12.0951629;-76.9681227;-12.0948581;-76.9679973
